6.375	,	42.5	,	51	,	-179.036	,	51	,
6.39	,	42.6	,	51.12	,	-178.371	,	51.12	,
6.405	,	42.7	,	51.24	,	-177.704	,	51.24	,
6.42	,	42.8	,	51.36	,	-177.037	,	51.36	,
6.435	,	42.9	,	51.48	,	-176.368	,	51.48	,
6.45	,	43	,	51.6	,	-175.698	,	51.6	,
6.465	,	43.1	,	51.72	,	-175.027	,	51.72	,
6.48	,	43.2	,	51.84	,	-174.355	,	51.84	,
6.495	,	43.3	,	51.96	,	-173.682	,	51.96	,
6.51	,	43.4	,	52.08	,	-173.007	,	52.08	,
6.525	,	43.5	,	52.2	,	-172.332	,	52.2	,
6.54	,	43.6	,	52.32	,	-171.656	,	52.32	,
6.555	,	43.7	,	52.44	,	-170.978	,	52.44	,
6.57	,	43.8	,	52.56	,	-170.3	,	52.56	,
6.585	,	43.9	,	52.68	,	-169.62	,	52.68	,
6.6	,	44	,	52.8	,	-168.939	,	52.8	,
6.615	,	44.1	,	52.92	,	-168.258	,	52.92	,
6.63	,	44.2	,	53.04	,	-167.575	,	53.04	,
6.645	,	44.3	,	53.16	,	-166.892	,	53.16	,
6.66	,	44.4	,	53.28	,	-166.207	,	53.28	,
6.675	,	44.5	,	53.4	,	-165.522	,	53.4	,
6.69	,	44.6	,	53.52	,	-164.836	,	53.52	,
6.705	,	44.7	,	53.64	,	-164.149	,	53.64	,
6.72	,	44.8	,	53.76	,	-163.46	,	53.76	,
6.735	,	44.9	,	53.88	,	-162.772	,	53.88	,
6.75	,	45	,	54	,	-162.082	,	54	,
6.765	,	45.1	,	54.12	,	-161.391	,	54.12	,
6.78	,	45.2	,	54.24	,	-160.7	,	54.24	,
6.795	,	45.3	,	54.36	,	-160.007	,	54.36	,
6.81	,	45.4	,	54.48	,	-159.314	,	54.48	,
